일자,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금등,"국가,지자체",기타법인,사모펀드
2004-12-09,-181543.0,429893.0,-264702.0,-66974.0,-69253.0,-74804.0,-87606.0,-10706.0,44818.0,37857.0,0.0,0.0
2004-12-10,-179767.0,427591.0,-264733.0,-67088.0,-69154.0,-74679.0,-87547.0,-10684.0,44595.0,38395.0,0.0,0.0
2004-12-13,-179409.0,424966.0,-262788.0,-66942.0,-69057.0,-73027.0,-87515.0,-10657.0,44585.0,38711.0,0.0,0.0
2004-12-14,-179753.0,424462.0,-262254.0,-66855.0,-68983.0,-72908.0,-87457.0,-10630.0,44750.0,39023.0,0.0,0.0
2004-12-15,-181506.0,425147.0,-261245.0,-66802.0,-68983.0,-72247.0,-87269.0,-10671.0,44895.0,39079.0,0.0,0.0
2004-12-16,-183723.0,427305.0,-260988.0,-66770.0,-69006.0,-72078.0,-87190.0,-10801.0,45024.0,38885.0,0.0,0.0
2004-12-17,-184295.0,428079.0,-260687.0,-66632.0,-69025.0,-68735.0,-90859.0,-10862.0,45592.0,38368.0,0.0,0.0
2004-12-20,-185086.0,428028.0,-260115.0,-66547.0,-69025.0,-68412.0,-90938.0,-10944.0,45917.0,38640.0,0.0,0.0
2004-12-21,-185481.0,428133.0,-260358.0,-66364.0,-69089.0,-68929.0,-91102.0,-10944.0,46236.0,39168.0,0.0,0.0
2004-12-22,-186423.0,428374.0,-259939.0,-66302.0,-69009.0,-68447.0,-91310.0,-11208.0,46501.0,39450.0,0.0,0.0
2004-12-23,-186144.0,428355.0,-260054.0,-66126.0,-68766.0,-68874.0,-91357.0,-11256.0,46489.0,39302.0,0.0,0.0
2004-12-24,-186861.0,428330.0,-259365.0,-65809.0,-68659.0,-68367.0,-91371.0,-11475.0,46481.0,39367.0,0.0,0.0
2004-12-27,-185231.0,427755.0,-259163.0,-65561.0,-68803.0,-68093.0,-91387.0,-11590.0,46438.0,38100.0,0.0,0.0
2004-12-28,-186011.0,427820.0,-258103.0,-65118.0,-68731.0,-67600.0,-91557.0,-11765.0,46835.0,37760.0,0.0,0.0
2004-12-29,-187546.0,428128.0,-256918.0,-65001.0,-68854.0,-66835.0,-91788.0,-11735.0,47461.0,37816.0,0.0,0.0
2004-12-30,-190049.0,429047.0,-255417.0,-64943.0,-68675.0,-65767.0,-91715.0,-11646.0,47492.0,37908.0,0.0,0.0
2005-01-03,-190536.0,430034.0,-255848.0,-64906.0,-68533.0,-66478.0,-91695.0,-11642.0,47566.0,37833.0,0.0,0.0
2005-01-04,-190598.0,430440.0,-256380.0,-64999.0,-68417.0,-66919.0,-91724.0,-11652.0,47492.0,38031.0,0.0,0.0
2005-01-05,-190588.0,430677.0,-256582.0,-65121.0,-68392.0,-67042.0,-91684.0,-11671.0,47489.0,37978.0,0.0,0.0
2005-01-06,-189730.0,430667.0,-257416.0,-65205.0,-68436.0,-67649.0,-91865.0,-11676.0,47577.0,37961.0,0.0,0.0
2005-01-07,-188588.0,430848.0,-258739.0,-65285.0,-68459.0,-68881.0,-91865.0,-11700.0,47613.0,37963.0,0.0,0.0
2005-01-10,-188439.0,431288.0,-259230.0,-65093.0,-68419.0,-69687.0,-91823.0,-11681.0,47633.0,37865.0,0.0,0.0
2005-01-11,-189086.0,431259.0,-258552.0,-64824.0,-68346.0,-69426.0,-91723.0,-11692.0,47617.0,37869.0,0.0,0.0
2005-01-12,-189071.0,432242.0,-258828.0,-64931.0,-68337.0,-69612.0,-91779.0,-11590.0,47578.0,37164.0,0.0,0.0
2005-01-13,-189604.0,431972.0,-258913.0,-65559.0,-68343.0,-69208.0,-91713.0,-11537.0,47601.0,38051.0,0.0,0.0
2005-01-14,-193518.0,433885.0,-257018.0,-65691.0,-68477.0,-67548.0,-91622.0,-11420.0,47894.0,38176.0,0.0,0.0
2005-01-17,-196096.0,437161.0,-257620.0,-66078.0,-68330.0,-68303.0,-91653.0,-11217.0,48114.0,38084.0,0.0,0.0
2005-01-18,-196530.0,438200.0,-258208.0,-65981.0,-68371.0,-69127.0,-91664.0,-11144.0,48231.0,38060.0,0.0,0.0
2005-01-19,-196193.0,437946.0,-258417.0,-65742.0,-68326.0,-69760.0,-91621.0,-11082.0,48263.0,38190.0,0.0,0.0
2005-01-20,-195588.0,437759.0,-258748.0,-65568.0,-68256.0,-70479.0,-91602.0,-11082.0,48386.0,38116.0,0.0,0.0
2005-01-21,-195748.0,436242.0,-257186.0,-65472.0,-68209.0,-69478.0,-91400.0,-11066.0,48584.0,38232.0,0.0,0.0
2005-01-24,-196149.0,437477.0,-257993.0,-65249.0,-68132.0,-70891.0,-91367.0,-11095.0,48886.0,38201.0,0.0,0.0
2005-01-25,-196076.0,437900.0,-258514.0,-65230.0,-68008.0,-71581.0,-91347.0,-11047.0,48843.0,38241.0,0.0,0.0
2005-01-26,-197937.0,438602.0,-257445.0,-65138.0,-68187.0,-70320.0,-91536.0,-11030.0,48909.0,38339.0,0.0,0.0
2005-01-27,-198353.0,438853.0,-257382.0,-65242.0,-68388.0,-70015.0,-91476.0,-11104.0,48987.0,38432.0,0.0,0.0
2005-01-28,-198367.0,438101.0,-256630.0,-65147.0,-68325.0,-69707.0,-91425.0,-11096.0,49212.0,38439.0,0.0,0.0
2005-01-31,-199569.0,437630.0,-254896.0,-65212.0,-68325.0,-67884.0,-91523.0,-11086.0,49276.0,38375.0,0.0,0.0
2005-02-01,-198756.0,438701.0,-256254.0,-64936.0,-68269.0,-69217.0,-91676.0,-11121.0,49108.0,37965.0,0.0,0.0
2005-02-02,-198392.0,438371.0,-256252.0,-64799.0,-68146.0,-69632.0,-91707.0,-11081.0,49255.0,37935.0,0.0,0.0
2005-02-03,-199615.0,438776.0,-255981.0,-64746.0,-67983.0,-70012.0,-91511.0,-11064.0,49475.0,38485.0,0.0,0.0
2005-02-04,-200553.0,438746.0,-255827.0,-64599.0,-67924.0,-70497.0,-91158.0,-11025.0,49516.0,39299.0,0.0,0.0
2005-02-07,-202438.0,440547.0,-256250.0,-65118.0,-68128.0,-70059.0,-90962.0,-10928.0,49085.0,39815.0,0.0,0.0
2005-02-11,-201776.0,441547.0,-258056.0,-65082.0,-68116.0,-71559.0,-90876.0,-10936.0,48654.0,39954.0,0.0,0.0
2005-02-14,-203956.0,442473.0,-257120.0,-65292.0,-68134.0,-70345.0,-90909.0,-10936.0,48639.0,40284.0,0.0,0.0
2005-02-15,-203835.0,443470.0,-258659.0,-65274.0,-68071.0,-72096.0,-90909.0,-10897.0,48728.0,40648.0,0.0,0.0
2005-02-16,-203957.0,444700.0,-260097.0,-65703.0,-67990.0,-72861.0,-90975.0,-10944.0,48517.0,41013.0,0.0,0.0
2005-02-17,-204544.0,445205.0,-260217.0,-65428.0,-67973.0,-73309.0,-90926.0,-10888.0,48447.0,41246.0,0.0,0.0
2005-02-18,-205555.0,445664.0,-260174.0,-65337.0,-67964.0,-73102.0,-90908.0,-10905.0,48182.0,41614.0,0.0,0.0
2005-02-21,-202131.0,447522.0,-264351.0,-65973.0,-68073.0,-74509.0,-91069.0,-10878.0,46292.0,40520.0,0.0,0.0
2005-02-22,-201954.0,448805.0,-265821.0,-66431.0,-68063.0,-74483.0,-91172.0,-10930.0,45400.0,40498.0,0.0,0.0
2005-02-23,-202568.0,448006.0,-264714.0,-66346.0,-68012.0,-73015.0,-91325.0,-10947.0,45073.0,40802.0,0.0,0.0
2005-02-24,-203614.0,447920.0,-263751.0,-65963.0,-68025.0,-72008.0,-91385.0,-10951.0,44725.0,40968.0,0.0,0.0
2005-02-25,-204928.0,449410.0,-263627.0,-65760.0,-67904.0,-71938.0,-91471.0,-10962.0,44552.0,40693.0,0.0,0.0
2005-02-28,-205292.0,452266.0,-266314.0,-65833.0,-67891.0,-74368.0,-91515.0,-10962.0,44400.0,40861.0,0.0,0.0
2005-03-02,-202894.0,452651.0,-268867.0,-66340.0,-67903.0,-75742.0,-91464.0,-10850.0,43577.0,40631.0,0.0,0.0
2005-03-03,-202122.0,451169.0,-268305.0,-66295.0,-67832.0,-75166.0,-91680.0,-10835.0,43646.0,40763.0,0.0,0.0
2005-03-04,-202418.0,450785.0,-267943.0,-66324.0,-67738.0,-74716.0,-91782.0,-10840.0,43601.0,41124.0,0.0,0.0
2005-03-07,-201591.0,450681.0,-269045.0,-66905.0,-67795.0,-74764.0,-91831.0,-10878.0,43275.0,41501.0,0.0,0.0
2005-03-08,-201160.0,449718.0,-269015.0,-67182.0,-67764.0,-73889.0,-92101.0,-10850.0,42919.0,41996.0,0.0,0.0
2005-03-09,-202899.0,448305.0,-266547.0,-67409.0,-67829.0,-71672.0,-92002.0,-10799.0,43310.0,42642.0,0.0,0.0
2005-03-10,-200553.0,446668.0,-265846.0,-67510.0,-68038.0,-72809.0,-92030.0,-10792.0,45481.0,41242.0,0.0,0.0
2005-03-11,-202524.0,444806.0,-262777.0,-67490.0,-68061.0,-70517.0,-91641.0,-10799.0,45878.0,42049.0,0.0,0.0
2005-03-14,-201329.0,444520.0,-263945.0,-67532.0,-68211.0,-71464.0,-91543.0,-10809.0,45763.0,42313.0,0.0,0.0
2005-03-15,-198902.0,444459.0,-266418.0,-67991.0,-68206.0,-72329.0,-91636.0,-10870.0,44764.0,42388.0,0.0,0.0
2005-03-16,-199608.0,442421.0,-264370.0,-67934.0,-68176.0,-70312.0,-91712.0,-10876.0,44789.0,43071.0,0.0,0.0
2005-03-17,-199724.0,441021.0,-263482.0,-67945.0,-68135.0,-69232.0,-91722.0,-10868.0,44570.0,43700.0,0.0,0.0
2005-03-18,-201637.0,440185.0,-261419.0,-67868.0,-68039.0,-67397.0,-91823.0,-10867.0,44723.0,44391.0,0.0,0.0
2005-03-21,-202561.0,439837.0,-260370.0,-67910.0,-68030.0,-66639.0,-91909.0,-10770.0,45035.0,44635.0,0.0,0.0
2005-03-22,-202665.0,438644.0,-259742.0,-67841.0,-68029.0,-66327.0,-91941.0,-10723.0,45265.0,45258.0,0.0,0.0
2005-03-23,-201778.0,437646.0,-259911.0,-67954.0,-68045.0,-66214.0,-91941.0,-10757.0,45147.0,45536.0,0.0,0.0
2005-03-24,-201265.0,435349.0,-258502.0,-68265.0,-68036.0,-64583.0,-92181.0,-10768.0,45478.0,45913.0,0.0,0.0
2005-03-25,-201800.0,434746.0,-257648.0,-68166.0,-67977.0,-64172.0,-92056.0,-10767.0,45635.0,46222.0,0.0,0.0
2005-03-28,-202746.0,433607.0,-256078.0,-68016.0,-67979.0,-63222.0,-92059.0,-10715.0,46058.0,46740.0,0.0,0.0
2005-03-29,-201382.0,433387.0,-257748.0,-67968.0,-68015.0,-64889.0,-91969.0,-10702.0,45939.0,47256.0,0.0,0.0
2005-03-30,-200814.0,431316.0,-256624.0,-68028.0,-67901.0,-64005.0,-92071.0,-10663.0,46187.0,47638.0,0.0,0.0
2005-03-31,-201473.0,431534.0,-256318.0,-67902.0,-67937.0,-63551.0,-92225.0,-10662.0,46102.0,47775.0,0.0,0.0
2005-04-01,-203083.0,431655.0,-255262.0,-67801.0,-67815.0,-62952.0,-92185.0,-10636.0,46268.0,48226.0,0.0,0.0
2005-04-04,-203032.0,431760.0,-255518.0,-67701.0,-67837.0,-63288.0,-92220.0,-10630.0,46298.0,48358.0,0.0,0.0
2005-04-06,-203623.0,431415.0,-255002.0,-67340.0,-67829.0,-63324.0,-92173.0,-10587.0,46388.0,48763.0,0.0,0.0
2005-04-07,-204601.0,431440.0,-254467.0,-67296.0,-67797.0,-62528.0,-92550.0,-10580.0,46419.0,49191.0,0.0,0.0
2005-04-08,-204768.0,431772.0,-253715.0,-67302.0,-67776.0,-61877.0,-92528.0,-10620.0,46523.0,49675.0,0.0,0.0
2005-04-11,-204030.0,431607.0,-254524.0,-67317.0,-67802.0,-62406.0,-92581.0,-10620.0,46340.0,49899.0,0.0,0.0
2005-04-12,-203425.0,431795.0,-255286.0,-67492.0,-67864.0,-61888.0,-93357.0,-10749.0,46204.0,49867.0,0.0,0.0
2005-04-13,-203311.0,431390.0,-255061.0,-67512.0,-67862.0,-61277.0,-93445.0,-10834.0,46010.0,49933.0,0.0,0.0
2005-04-14,-198972.0,432272.0,-260792.0,-67876.0,-67859.0,-63144.0,-93520.0,-11016.0,42767.0,50440.0,0.0,0.0
2005-04-15,-197340.0,432398.0,-262636.0,-67888.0,-67824.0,-63783.0,-93685.0,-11322.0,42011.0,50508.0,0.0,0.0
2005-04-18,-197790.0,431963.0,-261778.0,-67227.0,-67858.0,-62815.0,-93981.0,-11403.0,41653.0,50489.0,0.0,0.0
2005-04-19,-197176.0,431520.0,-262006.0,-67280.0,-67822.0,-62535.0,-93891.0,-11441.0,41110.0,50543.0,0.0,0.0
2005-04-20,-196656.0,432255.0,-263127.0,-67721.0,-67798.0,-62542.0,-93824.0,-11526.0,40433.0,50390.0,0.0,0.0
2005-04-21,-197178.0,431275.0,-262023.0,-67821.0,-67735.0,-62066.0,-93684.0,-11496.0,40926.0,50781.0,0.0,0.0
2005-04-22,-198452.0,431992.0,-261572.0,-67821.0,-67754.0,-61844.0,-93657.0,-11475.0,41126.0,50888.0,0.0,0.0
2005-04-25,-199065.0,431529.0,-260895.0,-67719.0,-67789.0,-61321.0,-93680.0,-11463.0,41224.0,51299.0,0.0,0.0
2005-04-26,-200041.0,432072.0,-260925.0,-67734.0,-67636.0,-61315.0,-93656.0,-11464.0,41027.0,51763.0,0.0,0.0
2005-04-27,-198725.0,431767.0,-261621.0,-68153.0,-67391.0,-61212.0,-93578.0,-11459.0,40316.0,51449.0,0.0,0.0
2005-04-28,-198377.0,430507.0,-260874.0,-67976.0,-67303.0,-60726.0,-93562.0,-11441.0,40278.0,51607.0,0.0,0.0
2005-04-29,-199183.0,429647.0,-259406.0,-67758.0,-67273.0,-59572.0,-93740.0,-11448.0,40529.0,51809.0,0.0,0.0
2005-05-02,-199695.0,429722.0,-259068.0,-67839.0,-67169.0,-59368.0,-93823.0,-11446.0,40721.0,51899.0,0.0,0.0
2005-05-03,-199488.0,429723.0,-259298.0,-67825.0,-67121.0,-59734.0,-93779.0,-11426.0,40729.0,51910.0,0.0,0.0
2005-05-04,-200038.0,428798.0,-257982.0,-67841.0,-66914.0,-58881.0,-93674.0,-11371.0,40840.0,52074.0,0.0,0.0
2005-05-06,-201722.0,430129.0,-257768.0,-67812.0,-66778.0,-58888.0,-93742.0,-11362.0,40955.0,52209.0,0.0,0.0
2005-05-09,-201938.0,431276.0,-258509.0,-67943.0,-66732.0,-58920.0,-93798.0,-11364.0,40392.0,52109.0,0.0,0.0
2005-05-10,-202756.0,431219.0,-257993.0,-68047.0,-66717.0,-58354.0,-93785.0,-11371.0,40424.0,52474.0,0.0,0.0
2005-05-11,-202987.0,431643.0,-258292.0,-68025.0,-66686.0,-58522.0,-93785.0,-11376.0,40245.0,52581.0,0.0,0.0
2005-05-12,-203114.0,430920.0,-257621.0,-68157.0,-66622.0,-58113.0,-93784.0,-11398.0,40595.0,52738.0,0.0,0.0
2005-05-13,-203199.0,430976.0,-257507.0,-68092.0,-66622.0,-58123.0,-93760.0,-11409.0,40642.0,52654.0,0.0,0.0
2005-05-16,-203956.0,430780.0,-256494.0,-68027.0,-66496.0,-57581.0,-93729.0,-11376.0,40855.0,52598.0,0.0,0.0
2005-05-17,-204470.0,430900.0,-256147.0,-68275.0,-66356.0,-57196.0,-93734.0,-11377.0,40931.0,52651.0,0.0,0.0
2005-05-18,-205553.0,430629.0,-255296.0,-68488.0,-66348.0,-56203.0,-93866.0,-11382.0,41132.0,53153.0,0.0,0.0
2005-05-19,-209072.0,430520.0,-252301.0,-67548.0,-66396.0,-54417.0,-94108.0,-11322.0,41631.0,53800.0,0.0,0.0
2005-05-20,-210518.0,431867.0,-252157.0,-67616.0,-66368.0,-54122.0,-94467.0,-11294.0,41851.0,53872.0,0.0,0.0
2005-05-23,-210803.0,431356.0,-251572.0,-67690.0,-66351.0,-53724.0,-94447.0,-11276.0,42056.0,54093.0,0.0,0.0
2005-05-24,-211362.0,430868.0,-250742.0,-67696.0,-66260.0,-53246.0,-94414.0,-11270.0,42283.0,54315.0,0.0,0.0
2005-05-25,-212398.0,431901.0,-250785.0,-67389.0,-66158.0,-53868.0,-94571.0,-11261.0,42599.0,54359.0,0.0,0.0
2005-05-26,-212445.0,430428.0,-249573.0,-67278.0,-66079.0,-53060.0,-94535.0,-11244.0,42757.0,54663.0,0.0,0.0
2005-05-27,-215403.0,430350.0,-247466.0,-67351.0,-65974.0,-51487.0,-94612.0,-11255.0,43348.0,55599.0,0.0,0.0
2005-05-30,-216379.0,430859.0,-247077.0,-67399.0,-65936.0,-51233.0,-94694.0,-11238.0,43558.0,55700.0,0.0,0.0
2005-05-31,-217479.0,431049.0,-246183.0,-67208.0,-65917.0,-51022.0,-94702.0,-11125.0,43925.0,55827.0,0.0,0.0
2005-06-01,-218234.0,431308.0,-245735.0,-67175.0,-65847.0,-50822.0,-94784.0,-11117.0,44142.0,55877.0,0.0,0.0
2005-06-02,-219593.0,432943.0,-245908.0,-66830.0,-65736.0,-51868.0,-94722.0,-11115.0,44492.0,55778.0,0.0,0.0
2005-06-03,-220911.0,433987.0,-245577.0,-66795.0,-65608.0,-51920.0,-94645.0,-11120.0,44640.0,55730.0,0.0,0.0
2005-06-07,-221018.0,434708.0,-246015.0,-66666.0,-65550.0,-52464.0,-94616.0,-11154.0,44564.0,55557.0,0.0,0.0
2005-06-08,-222661.0,433948.0,-243633.0,-66681.0,-65475.0,-50892.0,-94580.0,-11127.0,45250.0,55570.0,0.0,0.0
2005-06-09,-223408.0,433818.0,-242056.0,-66835.0,-65354.0,-51436.0,-94713.0,-11143.0,47555.0,54879.0,0.0,0.0
2005-06-10,-223932.0,433547.0,-241663.0,-66757.0,-65317.0,-51612.0,-94914.0,-11065.0,48133.0,55285.0,0.0,0.0
2005-06-13,-224103.0,433861.0,-241614.0,-66811.0,-65279.0,-51566.0,-95038.0,-11088.0,48300.0,55091.0,0.0,0.0
2005-06-14,-224523.0,433527.0,-241621.0,-66962.0,-65397.0,-51376.0,-95229.0,-11034.0,48508.0,55857.0,0.0,0.0
2005-06-15,-226211.0,432681.0,-240093.0,-66881.0,-65402.0,-50450.0,-95226.0,-10965.0,48961.0,56863.0,0.0,0.0
2005-06-16,-227103.0,432310.0,-239475.0,-66520.0,-65425.0,-50645.0,-95320.0,-10904.0,49468.0,57508.0,0.0,0.0
2005-06-17,-227704.0,432326.0,-239386.0,-66417.0,-65305.0,-51048.0,-95230.0,-10915.0,49658.0,58008.0,0.0,0.0
2005-06-20,-227574.0,432441.0,-240192.0,-66416.0,-65361.0,-51972.0,-95157.0,-10930.0,49774.0,58562.0,0.0,0.0
2005-06-21,-227628.0,430880.0,-239346.0,-66287.0,-65440.0,-51149.0,-95127.0,-10979.0,49766.0,59338.0,0.0,0.0
2005-06-22,-228273.0,429620.0,-238005.0,-66234.0,-65348.0,-50026.0,-95273.0,-11065.0,50071.0,59902.0,0.0,0.0
2005-06-23,-229301.0,430528.0,-238187.0,-66107.0,-65325.0,-50270.0,-95329.0,-11101.0,50075.0,60204.0,0.0,0.0
2005-06-24,-229005.0,430561.0,-239129.0,-65908.0,-65320.0,-51300.0,-95353.0,-11125.0,50008.0,60819.0,0.0,0.0
2005-06-27,-228003.0,431027.0,-240881.0,-65983.0,-65200.0,-52710.0,-95370.0,-11156.0,49668.0,61100.0,0.0,0.0
2005-06-28,-228838.0,431647.0,-241200.0,-65912.0,-65076.0,-52021.0,-96799.0,-11262.0,49998.0,61638.0,0.0,0.0
2005-06-29,-230192.0,431088.0,-239950.0,-65757.0,-65004.0,-51160.0,-96820.0,-11261.0,50179.0,62298.0,0.0,0.0
2005-06-30,-232050.0,431532.0,-238716.0,-65680.0,-64868.0,-50068.0,-96872.0,-11331.0,50230.0,62480.0,0.0,0.0
2005-07-01,-233092.0,432685.0,-239470.0,-65789.0,-64640.0,-50901.0,-96857.0,-11292.0,50135.0,63124.0,0.0,0.0
2005-07-04,-233414.0,433791.0,-240016.0,-65592.0,-64332.0,-52134.0,-96795.0,-11136.0,50098.0,62913.0,0.0,0.0
2005-07-05,-233918.0,434806.0,-240320.0,-65411.0,-64252.0,-52631.0,-96847.0,-11027.0,49973.0,62720.0,0.0,0.0
2005-07-06,-234209.0,435552.0,-240908.0,-65627.0,-64071.0,-53155.0,-96779.0,-11070.0,49919.0,62841.0,0.0,0.0
2005-07-07,-235750.0,436359.0,-240378.0,-65982.0,-64029.0,-52556.0,-96728.0,-10987.0,50028.0,63046.0,0.0,0.0
2005-07-08,-236690.0,438000.0,-240902.0,-66143.0,-63849.0,-52873.0,-96952.0,-10956.0,49996.0,62867.0,0.0,0.0
2005-07-11,-238526.0,439175.0,-240181.0,-66279.0,-63839.0,-52238.0,-96969.0,-10941.0,50210.0,62816.0,0.0,0.0
2005-07-12,-239808.0,442237.0,-241348.0,-66082.0,-63706.0,-53656.0,-97134.0,-10898.0,50251.0,62223.0,0.0,0.0
2005-07-13,-241180.0,442979.0,-241103.0,-66113.0,-63595.0,-53494.0,-97066.0,-10872.0,50161.0,62622.0,0.0,0.0
2005-07-14,-243344.0,444667.0,-240185.0,-66085.0,-63483.0,-52936.0,-96920.0,-10901.0,50263.0,62198.0,0.0,0.0
2005-07-15,-244130.0,446031.0,-240430.0,-65752.0,-63393.0,-53259.0,-96852.0,-11127.0,50076.0,61878.0,0.0,0.0
2005-07-18,-243691.0,444998.0,-240676.0,-65951.0,-63301.0,-53442.0,-96780.0,-11118.0,50038.0,62725.0,0.0,0.0
2005-07-19,-243830.0,444686.0,-240105.0,-66099.0,-63246.0,-52530.0,-96864.0,-11163.0,49921.0,62634.0,0.0,0.0
2005-07-20,-245499.0,446362.0,-240484.0,-66602.0,-63292.0,-52415.0,-96877.0,-11134.0,49961.0,63052.0,0.0,0.0
2005-07-21,-244723.0,446817.0,-241685.0,-67373.0,-63314.0,-52502.0,-97071.0,-11145.0,49848.0,63035.0,0.0,0.0
2005-07-22,-246534.0,447042.0,-235790.0,-67688.0,-63081.0,-48216.0,-96794.0,-11056.0,51172.0,59785.0,0.0,0.0
2005-07-25,-248719.0,446546.0,-234006.0,-67511.0,-62968.0,-46757.0,-96934.0,-10996.0,51286.0,60687.0,0.0,0.0
2005-07-26,-249569.0,447241.0,-234778.0,-67170.0,-62979.0,-47941.0,-96998.0,-10899.0,51336.0,61629.0,0.0,0.0
2005-07-27,-249883.0,447128.0,-235205.0,-66791.0,-62696.0,-49098.0,-96892.0,-10888.0,51286.0,62481.0,0.0,0.0
2005-07-28,-250494.0,448285.0,-236277.0,-66836.0,-62493.0,-50405.0,-96819.0,-10811.0,51213.0,63017.0,0.0,0.0
2005-07-29,-251212.0,448975.0,-236459.0,-66955.0,-62366.0,-50470.0,-96778.0,-10831.0,51067.0,63235.0,0.0,0.0
2005-08-01,-251269.0,449765.0,-237547.0,-66922.0,-62338.0,-51244.0,-96771.0,-10844.0,50698.0,63588.0,0.0,0.0
2005-08-02,-252013.0,450694.0,-238555.0,-67634.0,-62234.0,-51169.0,-96814.0,-10920.0,50341.0,64415.0,0.0,0.0
2005-08-03,-252219.0,450906.0,-238814.0,-67668.0,-62180.0,-50454.0,-97322.0,-10890.0,49825.0,64662.0,0.0,0.0
2005-08-04,-253439.0,450480.0,-236757.0,-68449.0,-61922.0,-47912.0,-97427.0,-10914.0,49992.0,64271.0,0.0,0.0
2005-08-05,-255215.0,450013.0,-235408.0,-68631.0,-61840.0,-46723.0,-97616.0,-10940.0,50467.0,65203.0,0.0,0.0
2005-08-08,-255914.0,449148.0,-234768.0,-68481.0,-61863.0,-45913.0,-97807.0,-11041.0,50464.0,66139.0,0.0,0.0
2005-08-09,-255984.0,448127.0,-234351.0,-68218.0,-61757.0,-45704.0,-97881.0,-11020.0,50356.0,66797.0,0.0,0.0
2005-08-10,-255962.0,448791.0,-235169.0,-68390.0,-61831.0,-46030.0,-98009.0,-11092.0,50312.0,66918.0,0.0,0.0
2005-08-11,-256805.0,449005.0,-235108.0,-68502.0,-61629.0,-45835.0,-98335.0,-11074.0,50395.0,67481.0,0.0,0.0
2005-08-12,-256576.0,449143.0,-235574.0,-68259.0,-61225.0,-46916.0,-98457.0,-11043.0,50453.0,67593.0,0.0,0.0
2005-08-16,-256328.0,448634.0,-236200.0,-68295.0,-61272.0,-47082.0,-98717.0,-11018.0,50313.0,68488.0,0.0,0.0
2005-08-17,-256129.0,446646.0,-235231.0,-68417.0,-61232.0,-45520.0,-99014.0,-11027.0,50110.0,69303.0,0.0,0.0
2005-08-18,-255329.0,446001.0,-236283.0,-68439.0,-61243.0,-45627.0,-99042.0,-11096.0,49297.0,70196.0,0.0,0.0
2005-08-19,-255313.0,445662.0,-236656.0,-68778.0,-61320.0,-45355.0,-98902.0,-11216.0,49049.0,70905.0,0.0,0.0
2005-08-22,-256968.0,444215.0,-234081.0,-68498.0,-61146.0,-43576.0,-98766.0,-11246.0,49284.0,71436.0,0.0,0.0
2005-08-23,-256592.0,440679.0,-231890.0,-68325.0,-61119.0,-42282.0,-98549.0,-11262.0,49780.0,72401.0,0.0,0.0
2005-08-24,-253787.0,440615.0,-234935.0,-68816.0,-60868.0,-43112.0,-98552.0,-11241.0,47787.0,72703.0,0.0,0.0
2005-08-25,-253141.0,438088.0,-233985.0,-68637.0,-60827.0,-41884.0,-98414.0,-11242.0,47151.0,73644.0,0.0,0.0
2005-08-26,-253589.0,438202.0,-233926.0,-68584.0,-60934.0,-41674.0,-98418.0,-11268.0,47085.0,74310.0,0.0,0.0
2005-08-29,-253716.0,439069.0,-234480.0,-68852.0,-60841.0,-41086.0,-98542.0,-11297.0,46272.0,74133.0,0.0,0.0
2005-08-30,-253290.0,438697.0,-234769.0,-68728.0,-60647.0,-40359.0,-98498.0,-11266.0,44859.0,74388.0,0.0,0.0
2005-08-31,-254198.0,438503.0,-233960.0,-68602.0,-60595.0,-39034.0,-98487.0,-11232.0,44118.0,74701.0,0.0,0.0
2005-09-01,-256366.0,439329.0,-232579.0,-68461.0,-60448.0,-38064.0,-98513.0,-11176.0,44209.0,74672.0,0.0,0.0
2005-09-02,-259119.0,440645.0,-231140.0,-68444.0,-60392.0,-36827.0,-98726.0,-11176.0,44550.0,74678.0,0.0,0.0
2005-09-05,-259262.0,440980.0,-231133.0,-68388.0,-60326.0,-36725.0,-98760.0,-11293.0,44485.0,74477.0,0.0,0.0
2005-09-06,-261987.0,440111.0,-228003.0,-68411.0,-60099.0,-34045.0,-99079.0,-11274.0,45031.0,74944.0,0.0,0.0
2005-09-07,-264104.0,440511.0,-226528.0,-68234.0,-59868.0,-32954.0,-99167.0,-11317.0,45136.0,75114.0,0.0,0.0
2005-09-08,-264767.0,440533.0,-224189.0,-67834.0,-59695.0,-36776.0,-99665.0,-11401.0,51307.0,73424.0,0.0,0.0
2005-09-09,-264595.0,439288.0,-223314.0,-67738.0,-59612.0,-36455.0,-99790.0,-11361.0,51765.0,73635.0,0.0,0.0
2005-09-12,-264638.0,440795.0,-225088.0,-67988.0,-59600.0,-36099.0,-100237.0,-11398.0,50358.0,73947.0,0.0,0.0
2005-09-13,-264101.0,441549.0,-226580.0,-68540.0,-59537.0,-36511.0,-100401.0,-11402.0,49937.0,74154.0,0.0,0.0
2005-09-14,-264150.0,439962.0,-225282.0,-68669.0,-59523.0,-34733.0,-100789.0,-11394.0,49951.0,74494.0,0.0,0.0
2005-09-15,-262695.0,439473.0,-226184.0,-68935.0,-59512.0,-35111.0,-101026.0,-11370.0,49895.0,74439.0,0.0,0.0
2005-09-16,-261561.0,438227.0,-226114.0,-68782.0,-59577.0,-34787.0,-101419.0,-11362.0,49938.0,74510.0,0.0,0.0
